

 ---------------------------PIR NO 1--------------------------------- 

Started at 2018-01-28 13:19:00.472408
[Pir no. 1 2018-01-28] On from 13:21:43.835585 to 13:21:43.846587 for 0:00:00.011002. Cumulative t_on / t_off is 0.5388478977688625
[Pir no. 1 2018-01-28] On from 13:21:43.855609 to 13:21:43.866610 for 0:00:00.011001. Cumulative t_on / t_off is 0.5389243779102584
[Pir no. 1 2018-01-28] On from 13:21:43.875603 to 13:21:43.886589 for 0:00:00.010986. Cumulative t_on / t_off is 0.5390026928841988
[Pir no. 1 2018-01-28] On from 13:21:43.895641 to 13:21:43.906615 for 0:00:00.010974. Cumulative t_on / t_off is 0.5390671696285135
[Pir no. 1 2018-01-28] On from 13:21:43.915655 to 13:21:43.926613 for 0:00:00.010958. Cumulative t_on / t_off is 0.5391300318883145
[Pir no. 1 2018-01-28] On from 13:21:43.935709 to 13:21:43.946643 for 0:00:00.010934. Cumulative t_on / t_off is 0.5391773334190256
[Pir no. 1 2018-01-28] On from 13:21:43.955672 to 13:21:43.966859 for 0:00:00.011187. Cumulative t_on / t_off is 0.5392772254025644
[Pir no. 1 2018-01-28] On from 13:21:43.975744 to 13:21:43.986877 for 0:00:00.011133. Cumulative t_on / t_off is 0.539394375947359
[Pir no. 1 2018-01-28] On from 13:21:43.995744 to 13:21:44.006903 for 0:00:00.011159. Cumulative t_on / t_off is 0.5395171854746379
[Pir no. 1 2018-01-28] On from 13:21:44.015779 to 13:21:44.026938 for 0:00:00.011159. Cumulative t_on / t_off is 0.5396368403381092
[Pir no. 1 2018-01-28] On from 13:21:44.035814 to 13:21:44.046988 for 0:00:00.011174. Cumulative t_on / t_off is 0.5397568445563794
[Pir no. 1 2018-01-28] On from 13:21:44.055846 to 13:21:44.067046 for 0:00:00.011200. Cumulative t_on / t_off is 0.5398828964610498
[Pir no. 1 2018-01-28] On from 13:21:44.075831 to 13:21:44.086927 for 0:00:00.011096. Cumulative t_on / t_off is 0.5400040767377262
[Pir no. 1 2018-01-28] On from 13:21:44.095893 to 13:21:44.106918 for 0:00:00.011025. Cumulative t_on / t_off is 0.5400806537146824
[Pir no. 1 2018-01-28] On from 13:21:44.115913 to 13:21:44.126808 for 0:00:00.010895. Cumulative t_on / t_off is 0.5401309435572625
[Pir no. 1 2018-01-28] On from 13:21:44.135973 to 13:21:44.146747 for 0:00:00.010774. Cumulative t_on / t_off is 0.5401323641026768
[Pir no. 1 2018-01-28] On from 13:21:44.155935 to 13:21:44.166788 for 0:00:00.010853. Cumulative t_on / t_off is 0.5401417355844726
[Pir no. 1 2018-01-28] On from 13:21:44.175978 to 13:21:44.186696 for 0:00:00.010718. Cumulative t_on / t_off is 0.5401298286549371
[Pir no. 1 2018-01-28] On from 13:21:44.196054 to 13:21:44.206712 for 0:00:00.010658. Cumulative t_on / t_off is 0.5400806894614234
[Pir no. 1 2018-01-28] On from 13:21:44.216023 to 13:21:44.226699 for 0:00:00.010676. Cumulative t_on / t_off is 0.540042942264557
[Pir no. 1 2018-01-28] On from 13:21:44.236082 to 13:21:44.246679 for 0:00:00.010597. Cumulative t_on / t_off is 0.5399817756305613
[Pir no. 1 2018-01-28] On from 13:21:44.256070 to 13:21:44.266723 for 0:00:00.010653. Cumulative t_on / t_off is 0.5399278100975571
[Pir no. 1 2018-01-28] On from 13:21:44.276089 to 13:21:44.286760 for 0:00:00.010671. Cumulative t_on / t_off is 0.539881694674378
[Pir no. 1 2018-01-28] On from 13:21:44.296112 to 13:21:44.306827 for 0:00:00.010715. Cumulative t_on / t_off is 0.5398446555692107
[Pir no. 1 2018-01-28] On from 13:21:44.316082 to 13:21:44.326799 for 0:00:00.010717. Cumulative t_on / t_off is 0.5398244181741287
[Pir no. 1 2018-01-28] On from 13:21:44.336175 to 13:21:44.346820 for 0:00:00.010645. Cumulative t_on / t_off is 0.539774280879031
[Pir no. 1 2018-01-28] On from 13:21:44.356180 to 13:21:44.366827 for 0:00:00.010647. Cumulative t_on / t_off is 0.5397275173339079
[Pir no. 1 2018-01-28] On from 13:21:44.376219 to 13:21:44.386764 for 0:00:00.010545. Cumulative t_on / t_off is 0.5396622802788364
[Pir no. 1 2018-01-28] On from 13:21:44.396233 to 13:21:44.406889 for 0:00:00.010656. Cumulative t_on / t_off is 0.5396002291660683
[Pir no. 1 2018-01-28] On from 13:21:44.416197 to 13:21:44.426881 for 0:00:00.010684. Cumulative t_on / t_off is 0.5395692317308745
[Pir no. 1 2018-01-28] On from 13:21:44.436260 to 13:21:44.446875 for 0:00:00.010615. Cumulative t_on / t_off is 0.5395173482382019
[Pir no. 1 2018-01-28] On from 13:21:44.456198 to 13:21:44.466863 for 0:00:00.010665. Cumulative t_on / t_off is 0.5394812485004264
[Pir no. 1 2018-01-28] On from 13:21:44.476215 to 13:21:44.486942 for 0:00:00.010727. Cumulative t_on / t_off is 0.5394508189777191
[Pir no. 1 2018-01-28] On from 13:21:44.496236 to 13:21:44.506936 for 0:00:00.010700. Cumulative t_on / t_off is 0.5394259632108662
